corridor,period,t_min,observed_speed_mph,cbi_congestion_threshold_mph,observed_length_coverage,observed_valid_tmc_count,model_speed_mph,model_length_coverage,model_source_sample_count,cube_qvdf_speed_mph,cube_qvdf_length_coverage,cube_qvdf_source_sample_count,clock_time,speed_error_mph,cube_speed_error_mph,taplite_cube_speed_error_mph,absolute_percentage_error_pct,observed_congested,model_congested,cube_congested
VA613_NB,MD,570,28.656945,31.500000,1.000000,6.000000,27.923384,1.000000,3.000000,28.552382,1.000000,3.000000,09:30,-0.733561,-0.104563,-0.628998,2.559803,True,True,True
VA613_NB,MD,585,27.815194,31.500000,1.000000,6.000000,27.924038,1.000000,3.000000,28.977862,1.000000,3.000000,09:45,0.108844,1.162669,-1.053824,0.391312,True,True,True
VA613_NB,MD,600,27.931995,31.500000,1.000000,6.000000,27.924789,1.000000,3.000000,29.309991,1.000000,3.000000,10:00,-0.007206,1.377996,-1.385201,0.025798,True,True,True
VA613_NB,MD,615,28.259103,31.500000,1.000000,6.000000,27.925554,1.000000,3.000000,29.480674,1.000000,3.000000,10:15,-0.333549,1.221571,-1.555120,1.180322,True,True,True
VA613_NB,MD,630,28.736101,31.500000,1.000000,6.000000,27.926251,1.000000,3.000000,29.476062,1.000000,3.000000,10:30,-0.809850,0.739961,-1.549811,2.818232,True,True,True
VA613_NB,MD,645,28.325442,31.500000,1.000000,6.000000,27.926803,1.000000,3.000000,29.321005,1.000000,3.000000,10:45,-0.398639,0.995563,-1.394201,1.407352,True,True,True
VA613_NB,MD,660,28.138671,31.500000,1.000000,6.000000,27.927146,1.000000,3.000000,29.065774,1.000000,3.000000,11:00,-0.211525,0.927102,-1.138627,0.751723,True,True,True
VA613_NB,MD,675,28.211060,31.500000,1.000000,6.000000,27.927228,1.000000,3.000000,28.775327,1.000000,3.000000,11:15,-0.283833,0.564267,-0.848099,1.006104,True,True,True
VA613_NB,MD,690,28.387896,31.500000,1.000000,6.000000,27.927011,1.000000,3.000000,28.518960,1.000000,3.000000,11:30,-0.460885,0.131064,-0.591949,1.623527,True,True,True
VA613_NB,MD,705,28.229763,31.500000,1.000000,6.000000,27.926477,1.000000,3.000000,28.358463,1.000000,3.000000,11:45,-0.303286,0.128700,-0.431986,1.074350,True,True,True
VA613_NB,MD,720,28.112702,31.500000,1.000000,6.000000,27.925624,1.000000,3.000000,28.334247,1.000000,3.000000,12:00,-0.187078,0.221545,-0.408623,0.665457,True,True,True
VA613_NB,MD,735,27.829214,31.500000,1.000000,6.000000,27.924470,1.000000,3.000000,28.452733,1.000000,3.000000,12:15,0.095255,0.623518,-0.528263,0.342285,True,True,True
VA613_NB,MD,750,27.559571,31.500000,1.000000,6.000000,27.923047,1.000000,3.000000,28.681106,1.000000,3.000000,12:30,0.363477,1.121535,-0.758059,1.318876,True,True,True
VA613_NB,MD,765,27.643931,31.500000,1.000000,6.000000,27.921407,1.000000,3.000000,28.958715,1.000000,3.000000,12:45,0.277475,1.314784,-1.037308,1.003748,True,True,True
VA613_NB,MD,780,27.801943,31.500000,1.000000,6.000000,27.919613,1.000000,3.000000,29.214184,1.000000,3.000000,13:00,0.117670,1.412242,-1.294572,0.423243,True,True,True
VA613_NB,MD,795,27.617173,31.500000,1.000000,6.000000,27.917741,1.000000,3.000000,29.379570,1.000000,3.000000,13:15,0.300568,1.762397,-1.461829,1.088336,True,True,True
VA613_NB,MD,810,27.792846,31.500000,1.000000,6.000000,27.915879,1.000000,3.000000,29.401811,1.000000,3.000000,13:30,0.123033,1.608965,-1.485933,0.442677,True,True,True
VA613_NB,MD,825,27.883748,31.500000,1.000000,6.000000,27.914118,1.000000,3.000000,29.253460,1.000000,3.000000,13:45,0.030370,1.369712,-1.339342,0.108915,True,True,True
VA613_NB,MD,840,27.979561,31.500000,1.000000,6.000000,27.912554,1.000000,3.000000,28.944862,1.000000,3.000000,14:00,-0.067007,0.965301,-1.032307,0.239484,True,True,True
VA613_NB,MD,855,27.976219,31.500000,1.000000,6.000000,27.911283,1.000000,3.000000,28.538001,1.000000,3.000000,14:15,-0.064936,0.561782,-0.626717,0.232110,True,True,True
VA613_NB,MD,870,27.778477,31.500000,1.000000,6.000000,27.910394,1.000000,3.000000,28.157104,1.000000,3.000000,14:30,0.131916,0.378627,-0.246710,0.474887,True,True,True
VA613_NB,MD,885,27.986739,31.500000,1.000000,6.000000,27.909975,1.000000,3.000000,27.940094,1.000000,3.000000,14:45,-0.076765,-0.046645,-0.030120,0.274290,True,True,True
VA613_SB,MD,540,28.327026,31.500000,1.000000,5.000000,28.143198,1.000000,3.000000,28.161826,1.000000,3.000000,09:00,-0.183828,-0.165200,-0.018628,0.648949,True,True,True
VA613_SB,MD,555,28.568941,31.500000,1.000000,5.000000,28.134808,1.000000,3.000000,28.303245,1.000000,3.000000,09:15,-0.434133,-0.265696,-0.168437,1.519598,True,True,True
VA613_SB,MD,570,28.751122,31.500000,1.000000,5.000000,28.116878,1.000000,3.000000,28.548992,1.000000,3.000000,09:30,-0.634244,-0.202130,-0.432114,2.205982,True,True,True
VA613_SB,MD,585,28.643344,31.500000,1.000000,5.000000,28.090066,1.000000,3.000000,28.812231,1.000000,3.000000,09:45,-0.553278,0.168887,-0.722165,1.931611,True,True,True
VA613_SB,MD,600,29.036815,31.500000,1.000000,5.000000,28.055018,1.000000,3.000000,29.022923,1.000000,3.000000,10:00,-0.981797,-0.013891,-0.967906,3.381215,True,True,True
VA613_SB,MD,615,28.930186,31.500000,1.000000,5.000000,28.012370,1.000000,3.000000,29.140168,1.000000,3.000000,10:15,-0.917816,0.209982,-1.127798,3.172521,True,True,True
VA613_SB,MD,630,28.873280,31.500000,1.000000,5.000000,27.962759,1.000000,3.000000,29.152323,1.000000,3.000000,10:30,-0.910521,0.279043,-1.189564,3.153507,True,True,True
VA613_SB,MD,645,28.739550,31.500000,1.000000,5.000000,27.906816,1.000000,3.000000,29.071606,1.000000,3.000000,10:45,-0.832734,0.332056,-1.164791,2.897520,True,True,True
VA613_SB,MD,660,28.458034,31.500000,1.000000,5.000000,27.845170,1.000000,3.000000,28.926944,1.000000,3.000000,11:00,-0.612864,0.468909,-1.081773,2.153571,True,True,True
VA613_SB,MD,675,28.453447,31.500000,0.848391,4.000000,27.778446,1.000000,3.000000,28.756474,1.000000,3.000000,11:15,-0.675001,0.303027,-0.978028,2.372300,True,True,True
VA613_SB,MD,690,28.378694,31.500000,0.845890,3.000000,27.707259,1.000000,3.000000,28.600064,1.000000,3.000000,11:30,-0.671434,0.221371,-0.892805,2.365980,True,True,True
VA613_SB,MD,705,28.497167,31.500000,0.997498,4.000000,27.632212,1.000000,3.000000,28.491833,1.000000,3.000000,11:45,-0.864955,-0.005334,-0.859621,3.035232,True,True,True
VA613_SB,MD,720,28.542779,31.500000,1.000000,5.000000,27.553888,1.000000,3.000000,28.448901,1.000000,3.000000,12:00,-0.988891,-0.093878,-0.895013,3.464593,True,True,True
VA613_SB,MD,735,27.977618,31.500000,1.000000,5.000000,27.472843,1.000000,3.000000,28.448500,1.000000,3.000000,12:15,-0.504775,0.470882,-0.975657,1.804211,True,True,True
VA613_SB,MD,750,27.883894,31.500000,1.000000,5.000000,27.389590,1.000000,3.000000,28.469343,1.000000,3.000000,12:30,-0.494304,0.585449,-1.079752,1.772721,True,True,True
VA613_SB,MD,765,27.914065,31.500000,1.000000,5.000000,27.304591,1.000000,3.000000,28.486593,1.000000,3.000000,12:45,-0.609474,0.572528,-1.182001,2.183393,True,True,True
VA613_SB,MD,780,27.920978,31.500000,1.000000,5.000000,27.218275,1.000000,3.000000,28.468381,1.000000,3.000000,13:00,-0.702703,0.547403,-1.250106,2.516757,True,True,True
VA613_SB,MD,795,27.934692,31.500000,1.000000,5.000000,27.139231,1.000000,3.000000,28.394802,1.000000,3.000000,13:15,-0.795461,0.460110,-1.255571,2.847573,True,True,True
VA613_SB,MD,810,28.248677,31.500000,1.000000,5.000000,27.088537,1.000000,3.000000,28.261670,1.000000,3.000000,13:30,-1.160140,0.012993,-1.173132,4.106881,True,True,True
VA613_SB,MD,825,28.025651,31.500000,1.000000,5.000000,27.069129,1.000000,3.000000,28.066086,1.000000,3.000000,13:45,-0.956522,0.040435,-0.996957,3.413024,True,True,True
VA613_SB,MD,840,28.030072,31.500000,1.000000,5.000000,27.078376,1.000000,3.000000,27.821016,1.000000,3.000000,14:00,-0.951697,-0.209056,-0.742640,3.395270,True,True,True
VA613_SB,MD,855,28.046964,31.500000,1.000000,5.000000,27.081194,1.000000,3.000000,27.534634,1.000000,3.000000,14:15,-0.965769,-0.512330,-0.453439,3.443401,True,True,True
VA613_SB,MD,870,27.492220,31.500000,1.000000,5.000000,27.075482,1.000000,3.000000,27.255766,1.000000,3.000000,14:30,-0.416738,-0.236453,-0.180284,1.515838,True,True,True
VA613_SB,MD,885,27.423028,31.500000,1.000000,5.000000,27.070135,1.000000,3.000000,27.090142,1.000000,3.000000,14:45,-0.352894,-0.332886,-0.020008,1.286852,True,True,True
VA617_NB,MD,540,25.319135,31.500000,1.000000,7.000000,25.198149,1.000000,3.000000,25.239316,1.000000,3.000000,09:00,-0.120986,-0.079819,-0.041166,0.477842,True,True,True
VA617_NB,MD,555,25.701139,31.500000,1.000000,7.000000,25.201281,1.000000,3.000000,25.562402,1.000000,3.000000,09:15,-0.499858,-0.138737,-0.361121,1.944886,True,True,True
VA617_NB,MD,570,26.321790,31.500000,1.000000,7.000000,25.207666,1.000000,3.000000,26.094660,1.000000,3.000000,09:30,-1.114123,-0.227130,-0.886994,4.232704,True,True,True
VA617_NB,MD,585,26.696775,31.500000,1.000000,7.000000,25.216682,1.000000,3.000000,26.635892,1.000000,3.000000,09:45,-1.480092,-0.060882,-1.419210,5.544087,True,True,True
VA617_NB,MD,600,27.157365,31.500000,1.000000,7.000000,25.227686,1.000000,3.000000,27.028526,1.000000,3.000000,10:00,-1.929678,-0.128839,-1.800840,7.105543,True,True,True
VA617_NB,MD,615,27.889022,31.500000,1.000000,7.000000,25.240022,1.000000,3.000000,27.200443,1.000000,3.000000,10:15,-2.649000,-0.688580,-1.960421,9.498362,True,True,True
VA617_NB,MD,630,27.993060,31.500000,1.000000,7.000000,25.253022,1.000000,3.000000,27.151727,1.000000,3.000000,10:30,-2.740038,-0.841333,-1.898704,9.788275,True,True,True
VA617_NB,MD,645,27.760164,31.500000,1.000000,7.000000,25.266012,1.000000,3.000000,26.930491,1.000000,3.000000,10:45,-2.494152,-0.829672,-1.664480,8.984645,True,True,True
VA617_NB,MD,660,27.686044,31.500000,1.000000,7.000000,25.278306,1.000000,3.000000,26.519511,1.000000,3.000000,11:00,-2.407738,-1.166533,-1.241205,8.696577,True,True,True
VA617_NB,MD,675,27.478026,31.500000,1.000000,7.000000,25.289215,1.000000,3.000000,25.845714,1.000000,3.000000,11:15,-2.188811,-1.632312,-0.556499,7.965676,True,True,True
VA617_NB,MD,690,27.488117,31.500000,1.000000,7.000000,25.298041,1.000000,3.000000,24.991151,1.000000,3.000000,11:30,-2.190076,-2.496967,0.306891,7.967355,True,True,True
VA617_NB,MD,705,26.943385,31.500000,1.000000,7.000000,25.304076,1.000000,3.000000,24.345533,1.000000,3.000000,11:45,-1.639309,-2.597852,0.958543,6.084272,True,True,True
VA617_NB,MD,720,26.795372,31.500000,1.000000,7.000000,25.306600,1.000000,3.000000,24.222331,1.000000,3.000000,12:00,-1.488773,-2.573041,1.084268,5.556081,True,True,True
VA617_NB,MD,735,26.691813,31.500000,1.000000,7.000000,25.304876,1.000000,3.000000,24.679176,1.000000,3.000000,12:15,-1.386938,-2.012637,0.625699,5.196116,True,True,True
VA617_NB,MD,750,26.688964,31.500000,1.000000,7.000000,25.298145,1.000000,3.000000,25.480653,1.000000,3.000000,12:30,-1.390818,-1.208311,-0.182508,5.211212,True,True,True
VA617_NB,MD,765,26.453225,31.500000,1.000000,7.000000,25.285621,1.000000,3.000000,26.205751,1.000000,3.000000,12:45,-1.167604,-0.247474,-0.920131,4.413845,True,True,True
VA617_NB,MD,780,26.351483,31.500000,1.000000,7.000000,25.266475,1.000000,3.000000,26.652965,1.000000,3.000000,13:00,-1.085007,0.301482,-1.386489,4.117444,True,True,True
VA617_NB,MD,795,26.529867,31.500000,1.000000,7.000000,25.239834,1.000000,3.000000,26.870031,1.000000,3.000000,13:15,-1.290033,0.340164,-1.630197,4.862570,True,True,True
VA617_NB,MD,810,26.454910,31.500000,1.000000,7.000000,25.204754,1.000000,3.000000,26.910249,1.000000,3.000000,13:30,-1.250156,0.455339,-1.705495,4.725612,True,True,True
VA617_NB,MD,825,26.378839,31.500000,1.000000,7.000000,25.160214,1.000000,3.000000,26.733139,1.000000,3.000000,13:45,-1.218625,0.354300,-1.572925,4.619707,True,True,True
VA617_NB,MD,840,25.959318,31.500000,1.000000,7.000000,25.106870,1.000000,3.000000,26.335828,1.000000,3.000000,14:00,-0.852448,0.376510,-1.228958,3.283783,True,True,True
VA617_NB,MD,855,25.696667,31.500000,1.000000,7.000000,25.105422,1.000000,3.000000,25.857669,1.000000,3.000000,14:15,-0.591246,0.161002,-0.752248,2.300865,True,True,True
VA617_NB,MD,870,25.387337,31.500000,1.000000,7.000000,25.214707,1.000000,3.000000,25.513034,1.000000,3.000000,14:30,-0.172630,0.125697,-0.298327,0.679985,True,True,True
VA617_NB,MD,885,25.239729,31.500000,1.000000,7.000000,25.315048,1.000000,3.000000,25.350169,1.000000,3.000000,14:45,0.075318,0.110439,-0.035121,0.298412,True,True,True
VA617_SB,MD,540,29.371275,31.500000,1.000000,7.000000,28.918234,1.000000,3.000000,28.952802,1.000000,3.000000,09:00,-0.453041,-0.418473,-0.034568,1.542463,True,True,True
VA617_SB,MD,555,29.724403,31.500000,1.000000,7.000000,28.892278,1.000000,3.000000,29.172847,1.000000,3.000000,09:15,-0.832124,-0.551556,-0.280569,2.799466,True,True,True
VA617_SB,MD,570,29.661490,31.500000,1.000000,7.000000,28.837236,1.000000,3.000000,29.505867,1.000000,3.000000,09:30,-0.824253,-0.155622,-0.668631,2.778867,True,True,True
VA617_SB,MD,585,29.951981,31.500000,1.000000,7.000000,28.755806,1.000000,3.000000,29.763928,1.000000,3.000000,09:45,-1.196175,-0.188053,-1.008122,3.993642,True,True,True
VA617_SB,MD,600,30.005547,31.500000,1.000000,7.000000,28.650580,1.000000,3.000000,29.828552,1.000000,3.000000,10:00,-1.354967,-0.176995,-1.177972,4.515723,True,True,True
VA617_SB,MD,615,29.766885,31.500000,1.000000,7.000000,28.524131,1.000000,3.000000,29.651798,1.000000,3.000000,10:15,-1.242754,-0.115086,-1.127668,4.174955,True,True,True
VA617_SB,MD,630,29.783860,31.500000,1.000000,7.000000,28.379026,1.000000,3.000000,29.232664,1.000000,3.000000,10:30,-1.404834,-0.551195,-0.853638,4.716761,True,True,True
VA617_SB,MD,645,29.613986,31.500000,1.000000,7.000000,28.217844,1.000000,3.000000,28.492907,1.000000,3.000000,10:45,-1.396142,-1.121078,-0.275063,4.714468,True,True,True
VA617_SB,MD,660,29.590890,31.500000,1.000000,7.000000,28.043186,1.000000,3.000000,27.507014,1.000000,3.000000,11:00,-1.547704,-2.083876,0.536172,5.230339,True,True,True
VA617_SB,MD,675,29.311856,31.500000,1.000000,7.000000,27.857691,1.000000,3.000000,26.473945,1.000000,3.000000,11:15,-1.454165,-2.837911,1.383746,4.961014,True,True,True
VA617_SB,MD,690,29.149850,31.500000,1.000000,7.000000,27.664039,1.000000,3.000000,25.598594,1.000000,3.000000,11:30,-1.485811,-3.551256,2.065445,5.097146,True,True,True
VA617_SB,MD,705,28.703687,31.500000,1.000000,7.000000,27.464968,1.000000,3.000000,25.026444,1.000000,3.000000,11:45,-1.238719,-3.677243,2.438525,4.315538,True,True,True
VA617_SB,MD,720,28.702856,31.500000,1.000000,7.000000,27.263275,1.000000,3.000000,24.903908,1.000000,3.000000,12:00,-1.439581,-3.798949,2.359367,5.015464,True,True,True
VA617_SB,MD,735,28.436069,31.500000,1.000000,7.000000,27.061822,1.000000,3.000000,25.256047,1.000000,3.000000,12:15,-1.374247,-3.180023,1.805775,4.832760,True,True,True
VA617_SB,MD,750,28.481383,31.500000,0.994625,6.000000,26.863542,1.000000,3.000000,25.820814,1.000000,3.000000,12:30,-1.617841,-2.660569,1.042728,5.680347,True,True,True
VA617_SB,MD,765,28.690926,31.500000,0.994625,6.000000,26.671434,1.000000,3.000000,26.514730,1.000000,3.000000,12:45,-2.019493,-2.176196,0.156703,7.038785,True,True,True
VA617_SB,MD,780,28.102856,31.500000,1.000000,7.000000,26.488566,1.000000,3.000000,27.161798,1.000000,3.000000,13:00,-1.614290,-0.941058,-0.673231,5.744220,True,True,True
VA617_SB,MD,795,28.158690,31.500000,1.000000,7.000000,26.318070,1.000000,3.000000,27.585463,1.000000,3.000000,13:15,-1.840619,-0.573227,-1.267393,6.536595,True,True,True
VA617_SB,MD,810,28.185497,31.500000,1.000000,7.000000,26.163130,1.000000,3.000000,27.681936,1.000000,3.000000,13:30,-2.022368,-0.503561,-1.518807,7.175207,True,True,True
VA617_SB,MD,825,27.981744,31.500000,1.000000,7.000000,26.026971,1.000000,3.000000,27.524745,1.000000,3.000000,13:45,-1.954774,-0.456999,-1.497775,6.985890,True,True,True
VA617_SB,MD,840,27.191242,31.500000,1.000000,7.000000,25.912845,1.000000,3.000000,27.157451,1.000000,3.000000,14:00,-1.278397,-0.033791,-1.244606,4.701504,True,True,True
VA617_SB,MD,855,27.176708,31.500000,1.000000,7.000000,25.824011,1.000000,3.000000,26.639796,1.000000,3.000000,14:15,-1.352697,-0.536912,-0.815785,4.977414,True,True,True
VA617_SB,MD,870,26.855073,31.500000,1.000000,7.000000,25.763707,1.000000,3.000000,26.107067,1.000000,3.000000,14:30,-1.091366,-0.748006,-0.343360,4.063910,True,True,True
VA617_SB,MD,885,26.333455,31.500000,1.000000,7.000000,25.735401,1.000000,3.000000,25.775831,1.000000,3.000000,14:45,-0.598054,-0.557624,-0.040430,2.271080,True,True,True
VA619_EB,MD,540,38.594828,31.827738,1.000000,4.000000,36.593358,1.000000,3.000000,36.650760,1.000000,3.000000,09:00,-2.001470,-1.944068,-0.057402,5.185851,False,False,False
VA619_EB,MD,555,38.855328,31.827738,1.000000,4.000000,36.584636,1.000000,3.000000,37.114406,1.000000,3.000000,09:15,-2.270693,-1.740922,-0.529771,5.843967,False,False,False
VA619_EB,MD,570,38.863948,31.827738,1.000000,4.000000,36.566154,1.000000,3.000000,37.976481,1.000000,3.000000,09:30,-2.297793,-0.887466,-1.410327,5.912404,False,False,False
VA619_EB,MD,585,38.423364,31.827738,1.000000,4.000000,36.538837,1.000000,3.000000,39.048496,1.000000,3.000000,09:45,-1.884527,0.625132,-2.509660,4.904639,False,False,False
VA619_EB,MD,600,38.168053,31.827738,1.000000,4.000000,36.503580,1.000000,3.000000,40.196233,1.000000,3.000000,10:00,-1.664473,2.028181,-3.692654,4.360907,False,False,False
VA619_EB,MD,615,38.252641,31.827738,1.000000,4.000000,36.461276,1.000000,3.000000,41.278721,1.000000,3.000000,10:15,-1.791365,3.026080,-4.817444,4.682983,False,False,False
VA619_EB,MD,630,37.980274,31.827738,1.000000,4.000000,36.412820,1.000000,3.000000,42.076083,1.000000,3.000000,10:30,-1.567454,4.095809,-5.663263,4.127022,False,False,False
VA619_EB,MD,645,37.813558,31.827738,1.000000,4.000000,36.359104,1.000000,3.000000,42.598271,1.000000,3.000000,10:45,-1.454454,4.784713,-6.239167,3.846382,False,False,False
VA619_EB,MD,660,38.581877,31.827738,1.000000,4.000000,36.301030,1.000000,3.000000,42.867687,1.000000,3.000000,11:00,-2.280846,4.285810,-6.566656,5.911703,False,False,False
VA619_EB,MD,675,38.523441,31.827738,1.000000,4.000000,36.239505,1.000000,3.000000,42.045478,1.000000,3.000000,11:15,-2.283936,3.522037,-5.805973,5.928692,False,False,False
VA619_EB,MD,690,,31.827738,0.566528,3.000000,36.175443,1.000000,3.000000,39.197808,1.000000,3.000000,11:30,,,-3.022366,,,False,False
VA619_EB,MD,705,,31.827738,0.566528,3.000000,36.109769,1.000000,3.000000,34.785079,1.000000,3.000000,11:45,,,1.324690,,,False,False
VA619_EB,MD,720,37.935978,31.827738,1.000000,4.000000,36.043421,1.000000,3.000000,33.948075,1.000000,3.000000,12:00,-1.892557,-3.987903,2.095346,4.988819,False,False,False
VA619_EB,MD,735,37.897590,31.827738,1.000000,4.000000,35.977344,1.000000,3.000000,37.629474,1.000000,3.000000,12:15,-1.920246,-0.268116,-1.652130,5.066934,False,False,False
VA619_EB,MD,750,37.590409,31.827738,1.000000,4.000000,35.912499,1.000000,3.000000,41.301479,1.000000,3.000000,12:30,-1.677910,3.711069,-5.388979,4.463664,False,False,False
VA619_EB,MD,765,38.148153,31.827738,1.000000,4.000000,35.849856,1.000000,3.000000,42.541091,1.000000,3.000000,12:45,-2.298297,4.392938,-6.691235,6.024662,False,False,False
VA619_EB,MD,780,37.892555,31.827738,1.000000,4.000000,35.790396,1.000000,3.000000,42.368379,1.000000,3.000000,13:00,-2.102159,4.475824,-6.577983,5.547684,False,False,False
VA619_EB,MD,795,37.559931,31.827738,1.000000,4.000000,35.735109,1.000000,3.000000,41.755197,1.000000,3.000000,13:15,-1.824822,4.195265,-6.020087,4.858427,False,False,False
VA619_EB,MD,810,37.852208,31.827738,1.000000,4.000000,35.684995,1.000000,3.000000,40.878270,1.000000,3.000000,13:30,-2.167213,3.026062,-5.193275,5.725461,False,False,False
VA619_EB,MD,825,38.134210,31.827738,1.000000,4.000000,35.641057,1.000000,3.000000,39.692150,1.000000,3.000000,13:45,-2.493152,1.557940,-4.051093,6.537837,False,False,False
VA619_EB,MD,840,38.085167,31.827738,1.000000,4.000000,35.604304,1.000000,3.000000,38.374658,1.000000,3.000000,14:00,-2.480863,0.289491,-2.770354,6.513987,False,False,False
VA619_EB,MD,855,37.996584,31.827738,1.000000,4.000000,35.575743,1.000000,3.000000,37.142927,1.000000,3.000000,14:15,-2.420841,-0.853657,-1.567184,6.371207,False,False,False
