corridor,matched_interval_count,mae_mph,mape_pct,mape_interval_count,rmse_mph,mean_bias_mph,wmape_pct,r_squared,cube_vs_observed_matched_interval_count,cube_vs_observed_mae_mph,cube_vs_observed_mape_pct,cube_vs_observed_mape_interval_count,cube_vs_observed_rmse_mph,cube_vs_observed_mean_bias_mph,cube_vs_observed_wmape_pct,cube_vs_observed_r_squared,taplite_vs_cube_matched_interval_count,taplite_vs_cube_mae_mph,taplite_vs_cube_mape_pct,taplite_vs_cube_mape_interval_count,taplite_vs_cube_rmse_mph,taplite_vs_cube_mean_bias_mph,taplite_vs_cube_wmape_pct,taplite_vs_cube_r_squared,congestion_valid_interval_count,observed_congestion_duration_min,model_congestion_duration_min,congestion_duration_error_min,congestion_duration_absolute_error_min,congestion_duration_ape_pct,congestion_overlap_min,congestion_union_min,congestion_iou_pct,congestion_precision_pct,congestion_recall_pct,congestion_f1_pct,congestion_interval_accuracy_pct,observed_congestion_episode_count,model_congestion_episode_count,observed_first_congestion_start_min,model_first_congestion_start_min,congestion_onset_error_min,observed_last_congestion_end_min,model_last_congestion_end_min,congestion_clearance_error_min,cube_vs_observed_congestion_valid_interval_count,cube_vs_observed_observed_congestion_duration_min,cube_vs_observed_model_congestion_duration_min,cube_vs_observed_congestion_duration_error_min,cube_vs_observed_congestion_duration_absolute_error_min,cube_vs_observed_congestion_duration_ape_pct,cube_vs_observed_congestion_overlap_min,cube_vs_observed_congestion_union_min,cube_vs_observed_congestion_iou_pct,cube_vs_observed_congestion_precision_pct,cube_vs_observed_congestion_recall_pct,cube_vs_observed_congestion_f1_pct,cube_vs_observed_congestion_interval_accuracy_pct,cube_vs_observed_observed_congestion_episode_count,cube_vs_observed_model_congestion_episode_count,cube_vs_observed_observed_first_congestion_start_min,cube_vs_observed_model_first_congestion_start_min,cube_vs_observed_congestion_onset_error_min,cube_vs_observed_observed_last_congestion_end_min,cube_vs_observed_model_last_congestion_end_min,cube_vs_observed_congestion_clearance_error_min,mean_observed_speed_mph,mean_model_speed_mph,mean_cube_qvdf_speed_mph,mean_observed_length_coverage_pct,mean_model_length_coverage_pct,mean_cube_qvdf_length_coverage_pct,periods_with_matched_intervals,periods_with_cube_matched_intervals,expected_interval_count,matched_interval_coverage_pct,minimum_tmc_mapping_coverage_pct,minimum_tmc_comparison_coverage_pct,minimum_qa_matched_share_of_mapped_pct,minimum_gmns_link_count_used,maximum_gmns_link_count_used,minimum_cube_qvdf_link_count_available,maximum_taplite_zero_cube_positive_link_count,result_status
VA673_EB,48,1.148994,3.698742,48,1.352674,-0.689300,3.714145,0.461910,48,2.051778,6.669717,48,2.489599,1.863646,6.632410,0.277165,52,2.612293,7.764630,52,3.186009,-2.571515,7.959435,0.146123,48,585,615,30,30,5.128205,570,630,90.476190,92.682927,97.435897,95.000000,91.666667,4,3,450.000000,465.000000,15.000000,1125.000000,1140.000000,15.000000,48,585,195,-390,390,66.666667,195,585,33.333333,100.000000,33.333333,50.000000,45.833333,4,4,450.000000,450.000000,0.000000,1125.000000,1065.000000,-60.000000,30.935632,30.248568,32.820083,97.036696,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,85.714286,13.000000,13.000000,13.000000,0.000000,partial_interval_coverage
VA673_WB,50,0.848178,2.735836,50,1.013625,-0.673308,2.728084,0.720120,50,1.842798,5.904274,50,2.364388,1.700904,5.927182,0.385602,52,2.419970,7.209068,52,2.900047,-2.412630,7.395517,0.396320,50,600,630,30,30,5.000000,585,645,90.697674,92.857143,97.500000,95.121951,92.000000,5,2,465.000000,480.000000,15.000000,1140.000000,1140.000000,0.000000,50,600,240,-360,360,60.000000,225,615,36.585366,93.750000,37.500000,53.571429,48.000000,5,4,465.000000,525.000000,60.000000,1140.000000,1140.000000,0.000000,31.090624,30.309485,32.722115,98.827121,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,85.714286,13.000000,13.000000,13.000000,0.000000,partial_interval_coverage
VA674_NB,52,0.768064,2.513419,52,0.970801,0.057858,2.502462,0.404935,52,2.636856,8.624382,52,3.089095,2.600754,8.591253,0.122401,52,2.542896,7.420876,52,3.191800,-2.542896,7.637908,0.041707,52,675,630,-45,45,6.666667,600,705,85.106383,95.238095,88.888889,91.954023,86.538462,1,1,435.000000,510.000000,75.000000,1110.000000,1140.000000,30.000000,52,675,150,-525,525,77.777778,135,690,19.565217,90.000000,20.000000,32.727273,28.846154,1,3,435.000000,525.000000,90.000000,1110.000000,1140.000000,30.000000,30.692335,30.750193,33.293088,97.509798,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,100.000000,24.000000,24.000000,24.000000,0.000000,complete
VA674_SB,52,0.701592,2.317020,52,0.815033,-0.461423,2.305867,0.872457,52,1.937781,6.310835,52,2.565110,1.878174,6.368753,0.575897,52,2.339597,6.935108,52,3.067771,-2.339597,7.242313,0.424603,52,690,660,-30,30,4.347826,660,690,95.652174,100.000000,95.652174,97.777778,96.153846,1,1,450.000000,480.000000,30.000000,1140.000000,1140.000000,0.000000,52,690,345,-345,345,50.000000,345,690,50.000000,100.000000,50.000000,66.666667,55.769231,1,2,450.000000,525.000000,75.000000,1140.000000,1140.000000,0.000000,30.426385,29.964962,32.304559,98.789918,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,87.500000,27.000000,27.000000,27.000000,0.000000,complete
VA675_EB,52,0.535282,1.971179,52,0.619672,0.057185,1.965164,0.897261,52,1.938948,7.068146,52,2.416293,1.604927,7.118403,0.635591,52,1.612516,5.266663,52,2.201797,-1.547743,5.590580,0.710491,52,765,735,-30,30,3.921569,735,765,96.078431,100.000000,96.078431,98.000000,96.153846,1,1,375.000000,405.000000,30.000000,1140.000000,1140.000000,0.000000,52,765,675,-90,90,11.764706,675,765,88.235294,100.000000,88.235294,93.750000,88.461538,1,2,375.000000,435.000000,60.000000,1140.000000,1140.000000,0.000000,27.238519,27.295704,28.843446,99.529519,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,75.000000,10.000000,10.000000,10.000000,0.000000,complete
VA675_WB,50,0.323871,1.179171,50,0.421124,-0.185616,1.194466,0.917701,50,1.841565,6.720010,50,2.391519,1.774942,6.791861,0.604290,52,1.915918,6.268507,52,2.563239,-1.878509,6.673253,0.602116,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,645,-105,105,14.000000,645,750,86.000000,100.000000,86.000000,92.473118,86.000000,2,5,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,27.114292,26.831889,28.710398,98.771470,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,10.000000,10.000000,10.000000,0.000000,partial_interval_coverage
VA677_NB,48,2.578144,10.298270,48,2.666259,-2.578144,10.360552,0.813029,48,1.867682,7.596168,48,2.039478,-0.604106,7.505481,0.477073,52,2.097835,7.916334,52,2.948373,-2.017706,8.570196,0.343463,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,390.000000,390.000000,0.000000,1140.000000,1140.000000,0.000000,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,390.000000,390.000000,0.000000,1140.000000,1140.000000,0.000000,24.884237,22.460555,24.478261,97.576877,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,50.000000,6.000000,6.000000,6.000000,0.000000,partial_interval_coverage
VA677_SB,52,1.970146,8.614418,52,2.064792,-1.970146,8.703013,0.769844,52,1.522629,6.675284,52,1.827585,0.526986,6.726133,0.318696,52,2.497131,10.205300,52,3.091385,-2.497131,10.779994,0.287858,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,22.637510,20.667364,23.164496,99.959327,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,66.666667,6.000000,6.000000,6.000000,0.000000,complete
VA684_NB,52,1.486541,6.538155,52,1.701853,-1.099895,6.503109,0.604372,52,1.606158,6.995000,52,2.114946,-1.418124,7.026391,0.494762,52,0.728523,3.583617,52,1.220138,0.318229,3.397834,0.705309,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,22.858934,21.759040,21.440810,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,0.000000,3.000000,3.000000,3.000000,0.000000,complete
VA684_SB,50,3.050736,13.431706,50,3.408540,-1.677139,13.239899,0.219165,50,1.836502,7.941229,50,2.298196,-1.456911,7.970241,0.205442,52,2.162158,10.273171,52,2.882878,-0.226729,10.071428,0.266542,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,23.041991,21.241511,21.468241,98.963582,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,0.000000,3.000000,3.000000,3.000000,0.000000,partial_interval_coverage
VA686_NB,46,2.798499,11.089915,46,3.091693,-1.957765,11.362531,0.489276,46,3.074795,12.397523,46,3.269602,-1.843227,12.484352,0.341994,52,0.638602,2.831383,52,0.959013,-0.004778,2.816291,0.479971,46,690,690,0,0,0.000000,690,690,100.000000,100.000000,100.000000,100.000000,100.000000,4,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,46,690,690,0,0,0.000000,690,690,100.000000,100.000000,100.000000,100.000000,100.000000,4,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,24.629191,22.670500,22.675278,89.581825,100.000000,100.000000,3,3,52,88.461538,100.000000,100.000000,0.000000,2.000000,2.000000,2.000000,0.000000,partial_interval_coverage
VA686_SB,48,3.187529,12.826447,48,3.631382,-2.991263,13.094768,0.124736,48,3.103247,12.474208,48,3.449782,-3.102200,12.748529,0.344581,52,0.576072,2.700317,52,1.049051,0.148649,2.685761,0.721206,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,390.000000,390.000000,0.000000,1140.000000,1140.000000,0.000000,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,390.000000,390.000000,0.000000,1140.000000,1140.000000,0.000000,24.342000,21.597778,21.449129,93.392522,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,0.000000,3.000000,3.000000,3.000000,0.000000,partial_interval_coverage
VA690_NB,52,4.088511,11.542112,52,4.176658,-4.088511,11.538364,0.261180,52,3.345466,9.454440,52,3.879524,1.570005,9.441385,0.012997,52,5.658516,14.555431,52,6.648793,-5.658516,15.291605,0.014972,52,0,600,600,600,,0,600,0.000000,0.000000,,,23.076923,0,1,,480.000000,,,1080.000000,,52,0,90,90,90,,0,90,0.000000,0.000000,,,88.461538,0,2,,525.000000,,,915.000000,,35.434063,31.345552,37.004068,99.398049,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,22.222222,15.000000,15.000000,15.000000,0.000000,complete
VA690_SB,50,2.373179,6.189630,50,2.433866,-2.373179,6.190122,0.389876,50,1.916143,5.002391,50,2.322337,0.094815,4.998003,0.034785,52,2.669435,6.656466,52,3.385574,-2.536522,6.932852,0.085732,50,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,50,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,38.338166,35.967613,38.504135,99.083463,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,33.333333,15.000000,15.000000,15.000000,0.000000,partial_interval_coverage
VA693_NB,46,1.543798,6.035145,46,2.008064,-0.372626,6.011535,0.165717,46,4.171940,16.313288,46,4.921214,4.155994,16.245495,0.197136,52,4.105350,13.149008,52,5.277178,-4.105350,13.919697,0.063377,46,690,690,0,0,0.000000,690,690,100.000000,100.000000,100.000000,100.000000,100.000000,4,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,46,690,480,-210,210,30.434783,480,690,69.565217,100.000000,69.565217,82.051282,69.565217,4,6,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.680600,25.387747,29.493097,96.397118,100.000000,100.000000,3,3,52,88.461538,100.000000,100.000000,100.000000,11.000000,11.000000,11.000000,0.000000,partial_interval_coverage
VA693_SB,48,1.397946,5.349191,48,1.831642,-0.427749,5.378152,0.269311,48,3.800298,14.654764,48,4.527859,3.785106,14.620430,0.250297,52,3.917061,12.483454,52,5.195678,-3.917061,13.227712,0.012400,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,3,3,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,48,720,510,-210,210,29.166667,510,720,70.833333,100.000000,70.833333,82.926829,70.833333,3,6,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.993062,25.695475,29.612536,96.951374,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,100.000000,11.000000,11.000000,11.000000,0.000000,partial_interval_coverage
VA694_NB,50,1.639165,6.343841,50,1.975570,-1.502264,6.410744,0.411500,50,3.173583,12.413435,50,3.800415,2.690462,12.411828,0.228991,52,4.288099,14.300551,52,5.299167,-4.288099,15.144501,0.038095,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,600,-150,150,20.000000,600,750,80.000000,100.000000,80.000000,88.888889,80.000000,2,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.569025,24.026464,28.314563,98.862251,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,80.000000,10.000000,10.000000,10.000000,0.000000,partial_interval_coverage
VA694_SB,50,1.427902,5.500577,50,1.604013,-0.084896,5.548410,0.420904,50,3.330789,12.832484,50,4.065050,3.280575,12.942472,0.510681,52,3.347269,10.793289,52,4.418312,-3.347269,11.547751,0.238671,50,750,720,-30,30,4.000000,720,750,96.000000,100.000000,96.000000,97.959184,96.000000,2,2,360.000000,390.000000,30.000000,1140.000000,1140.000000,0.000000,50,750,525,-225,225,30.000000,525,750,70.000000,100.000000,70.000000,82.352941,70.000000,2,4,360.000000,435.000000,75.000000,1140.000000,1140.000000,0.000000,25.735339,25.639055,28.986324,98.177227,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,10.000000,10.000000,10.000000,0.000000,partial_interval_coverage
VA695_NB,50,1.274279,5.075343,50,1.604200,-0.133638,5.022872,0.169921,50,4.194188,16.647402,50,5.180978,4.144270,16.532381,0.056883,52,4.236098,13.374892,52,5.577557,-4.095230,14.391773,0.028338,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,510,-240,240,32.000000,510,750,68.000000,100.000000,68.000000,80.952381,68.000000,2,6,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.369534,25.338937,29.434167,98.376806,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,88.888889,15.000000,15.000000,15.000000,0.000000,partial_interval_coverage
VA695_SB,50,1.176458,4.688605,50,1.342697,-0.464453,4.656757,0.452876,50,4.087534,16.017389,50,5.110265,3.997152,16.179623,0.375374,52,4.341739,13.603948,52,5.759606,-4.341721,14.909984,0.067688,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,495,-255,255,34.000000,495,750,66.000000,100.000000,66.000000,79.518072,66.000000,2,6,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,25.263466,24.777955,29.119676,97.531759,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,60.000000,15.000000,15.000000,15.000000,0.000000,partial_interval_coverage
VA703_NB,50,0.733800,3.117400,50,0.931412,-0.157031,3.099586,0.256824,50,4.270069,18.317494,50,5.256182,4.159300,18.036852,0.007189,52,4.328378,14.640788,52,5.152068,-4.328378,15.523129,0.074543,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,660,-90,90,12.000000,660,750,88.000000,100.000000,88.000000,93.617021,88.000000,2,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,23.674137,23.555034,27.883412,98.481257,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,8.000000,8.000000,8.000000,0.000000,partial_interval_coverage
VA703_SB,52,1.115173,4.994454,52,1.295858,-0.041826,4.941519,0.099956,52,5.880718,25.825393,52,7.501891,5.787010,26.058459,0.232766,52,5.828836,18.064853,52,7.757343,-5.828836,20.557065,0.004615,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,510,-270,270,34.615385,510,780,65.384615,100.000000,65.384615,79.069767,65.384615,1,3,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,22.567406,22.525580,28.354416,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,100.000000,8.000000,8.000000,8.000000,0.000000,complete
VA704_NB,50,0.676789,1.720746,50,0.830757,-0.276699,1.721367,0.086578,50,2.162896,5.519756,50,2.858574,1.500035,5.501180,0.055878,52,2.425945,5.799426,52,3.202599,-1.717815,5.950325,0.069079,50,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,50,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,39.316951,39.052135,40.769950,99.023041,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,80.000000,14.000000,14.000000,14.000000,0.000000,partial_interval_coverage
VA704_SB,48,0.533649,1.365878,48,0.706935,-0.008352,1.350402,0.145383,48,2.218063,5.619155,48,2.776762,1.495356,5.612820,0.085001,52,2.343803,5.595844,52,3.016852,-1.564125,5.705272,0.017208,48,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,48,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,39.517805,39.517231,41.081356,96.699524,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,100.000000,12.000000,12.000000,12.000000,0.000000,partial_interval_coverage
VA705_EB,52,1.102660,2.928339,52,1.430403,-0.047875,2.897775,0.108790,52,1.356423,3.579704,52,2.146391,-0.678083,3.564662,0.110669,52,1.049228,3.060185,52,1.973395,0.630208,2.807385,0.123823,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,15,15,15,,0,15,0.000000,0.000000,,,98.076923,0,1,,720.000000,,,735.000000,,38.051945,38.004071,37.373863,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,0.000000,4.000000,4.000000,4.000000,0.000000,complete
VA705_NB,50,0.972505,4.407152,50,1.435344,0.089195,4.366637,0.135001,50,4.653497,20.810515,50,5.796496,4.653175,20.894624,0.152373,52,4.552393,15.379476,52,5.996201,-4.357439,16.938719,0.057396,50,750,750,0,0,0.000000,750,750,100.000000,100.000000,100.000000,100.000000,100.000000,2,2,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,50,750,660,-90,90,12.000000,660,750,88.000000,100.000000,88.000000,93.617021,88.000000,2,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,22.271264,22.518225,26.875664,97.258450,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,7.000000,7.000000,7.000000,0.000000,partial_interval_coverage
VA705_SB,48,0.647914,3.019660,48,0.774534,0.185331,2.971837,0.401821,48,4.343656,19.627100,48,5.687459,4.325447,19.923375,0.380131,52,3.977758,13.401310,52,5.580178,-3.977758,15.317877,0.094807,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,3,3,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,48,720,600,-120,120,16.666667,600,720,83.333333,100.000000,83.333333,90.909091,83.333333,3,7,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,21.801808,21.990319,25.968077,94.516899,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,100.000000,7.000000,7.000000,7.000000,0.000000,partial_interval_coverage
VA705_WB,52,1.382674,3.595792,52,1.736553,-0.727784,3.612234,0.004396,52,1.746629,4.574741,52,2.455206,-1.037667,4.563066,0.004020,52,1.040810,2.988264,52,1.765355,0.309883,2.794882,0.067884,52,0,0,0,0,,0,0,,,,,100.000000,0,0,,,,,,,52,0,15,15,15,,0,15,0.000000,0.000000,,,98.076923,0,1,,1020.000000,,,1035.000000,,38.277528,37.549744,37.239861,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,0.000000,4.000000,4.000000,4.000000,0.000000,complete
VA716_NB,48,0.750996,3.887987,48,0.893030,-0.594525,3.950023,0.052155,48,4.090152,21.484285,48,4.908698,3.956069,21.513039,0.065321,52,4.497432,18.303810,52,5.339047,-4.497432,19.628720,0.028282,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,3,3,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,48,720,720,0,0,0.000000,720,720,100.000000,100.000000,100.000000,100.000000,100.000000,3,3,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,19.012433,18.415076,22.912509,96.085236,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,75.000000,6.000000,6.000000,6.000000,0.000000,partial_interval_coverage
VA716_SB,52,0.937118,4.824774,52,1.062034,-0.105936,4.787872,0.464784,52,3.733307,19.002023,52,4.451045,3.651933,19.074005,0.337257,52,3.757869,15.142293,52,4.499422,-3.757869,16.180497,0.401468,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,19.572750,19.466814,23.224683,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,75.000000,6.000000,6.000000,6.000000,0.000000,complete
VA738_NB,50,0.708123,2.241055,50,1.271963,-0.049002,2.197073,0.632378,50,1.558974,4.842545,50,1.819391,1.276013,4.836985,0.578346,52,1.410900,4.237606,52,1.719124,-1.382693,4.230559,0.789732,50,135,120,-15,15,11.111111,105,150,70.000000,87.500000,77.777778,82.352941,94.000000,4,2,780.000000,900.000000,120.000000,1080.000000,1050.000000,-30.000000,50,135,90,-45,45,33.333333,90,135,66.666667,100.000000,66.666667,80.000000,94.000000,4,2,780.000000,915.000000,135.000000,1080.000000,1035.000000,-45.000000,32.230283,31.967512,33.350205,98.134868,100.000000,100.000000,3,3,52,96.153846,100.000000,100.000000,100.000000,14.000000,14.000000,14.000000,0.000000,partial_interval_coverage
VA738_SB,52,0.654192,1.995368,52,0.794861,0.209116,1.980378,0.807528,52,1.237833,3.775432,52,1.584999,1.138754,3.747185,0.662209,52,1.064294,3.084940,52,1.312039,-0.929638,3.114482,0.760878,52,45,30,-15,15,33.333333,30,45,66.666667,100.000000,66.666667,80.000000,98.076923,1,1,450.000000,450.000000,0.000000,495.000000,480.000000,-15.000000,52,45,15,-30,30,66.666667,15,45,33.333333,100.000000,33.333333,50.000000,96.153846,1,1,450.000000,450.000000,0.000000,495.000000,465.000000,-30.000000,33.033671,33.242788,34.172425,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,100.000000,14.000000,14.000000,14.000000,0.000000,complete
VA784_EB,48,1.390726,4.066750,48,1.567805,-0.014430,4.060917,0.620560,48,1.556452,4.496998,48,2.177980,-0.466179,4.544837,0.402569,52,1.191115,3.621907,52,1.681448,0.384365,3.498882,0.597561,48,180,90,-90,90,50.000000,90,180,50.000000,100.000000,50.000000,66.666667,87.500000,1,1,960.000000,1020.000000,60.000000,1140.000000,1110.000000,-30.000000,48,180,165,-15,15,8.333333,120,225,53.333333,72.727273,66.666667,69.565217,85.416667,1,2,960.000000,705.000000,-255.000000,1140.000000,1110.000000,-30.000000,34.246591,34.427101,34.042736,96.887724,100.000000,100.000000,3,3,52,92.307692,100.000000,100.000000,100.000000,11.000000,11.000000,11.000000,0.000000,partial_interval_coverage
VA784_WB,46,1.219162,3.834296,46,1.437559,-0.452984,3.962214,0.767253,46,1.370029,4.291077,46,2.002347,1.222064,4.452523,0.831456,52,1.768157,5.203695,52,2.342373,-1.600286,5.482427,0.787918,46,360,510,150,150,41.666667,360,510,70.588235,70.588235,100.000000,82.758621,78.260870,2,2,750.000000,600.000000,-150.000000,1140.000000,1140.000000,0.000000,46,360,300,-60,60,16.666667,270,390,69.230769,90.000000,75.000000,81.818182,82.608696,2,3,750.000000,705.000000,-45.000000,1140.000000,1140.000000,0.000000,30.769712,30.651070,32.251355,94.959701,100.000000,100.000000,3,3,52,88.461538,100.000000,100.000000,100.000000,11.000000,11.000000,11.000000,0.000000,partial_interval_coverage
VA789_EB,52,2.503388,11.406797,52,2.864740,-1.006883,11.297434,0.001182,52,5.161586,23.095762,52,6.466921,4.292186,23.293505,0.147473,52,5.363061,17.355129,52,7.637646,-5.299069,20.275384,0.004018,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,585,-195,195,25.000000,585,780,75.000000,100.000000,75.000000,85.714286,75.000000,1,4,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,22.158907,21.152024,26.451093,99.558596,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,50.000000,3.000000,3.000000,3.000000,0.000000,complete
VA789_WB,52,1.095531,4.713322,52,1.332893,0.970359,4.614305,0.753815,52,1.746612,7.392202,52,1.926981,1.521722,7.356620,0.694073,52,0.865176,3.389252,52,1.085611,-0.551363,3.424573,0.819980,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,52,780,780,0,0,0.000000,780,780,100.000000,100.000000,100.000000,100.000000,100.000000,1,1,360.000000,360.000000,0.000000,1140.000000,1140.000000,0.000000,23.742051,24.712410,25.263772,100.000000,100.000000,100.000000,3,3,52,100.000000,100.000000,100.000000,50.000000,3.000000,3.000000,3.000000,0.000000,complete
VA7BR_EB,46,1.578267,5.317694,46,1.751473,-0.708650,5.270510,0.064999,46,5.956687,20.000052,46,7.555190,5.712628,19.891935,0.004129,52,6.231338,16.061822,52,7.988941,-6.231338,17.506470,0.003267,46,615,600,-15,15,2.439024,570,645,88.372093,95.000000,92.682927,93.827160,89.130435,5,3,405.000000,480.000000,75.000000,1140.000000,1140.000000,0.000000,46,615,165,-450,450,73.170732,165,615,26.829268,100.000000,26.829268,42.307692,34.782609,5,3,405.000000,525.000000,120.000000,1140.000000,1140.000000,0.000000,29.945234,29.363150,35.594488,95.939451,100.000000,100.000000,3,3,52,88.461538,100.000000,100.000000,88.888889,21.000000,21.000000,21.000000,0.000000,partial_interval_coverage
