corridor,tmc_code,period,direction,road_order,period_hours,common_threshold_mph,observed_same_threshold_p_hours,cbi_qvdf_same_threshold_p_hours,taplite_same_threshold_p_hours,taplite_kernel_p_hours,taplite_kernel_doc,taplite_period_volume,gmns_link_count,cbi_qvdf_minus_taplite_profile_p_hours,cbi_qvdf_vs_taplite_profile_abs_error_hours,cbi_selected_episode_count,cbi_selected_episode_p_hours,cbi_selected_episode_doc,cbi_selected_episode_demand_veh_per_lane,cbi_capacity_reference_hours,cbi_capacity_volume_veh_per_lane,cbi_selected_p_minus_qvdf_profile_p_hours,taplite_kernel_p_minus_profile_p_hours,cbi_doc_minus_taplite_doc,same_profile_duration_within_15_min
VA237_SB,110N13629,PM,SOUTHBOUND,3.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,0.600000,4319.866900,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_SB,110N13630,AM,SOUTHBOUND,1.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.582100,2095.527200,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_SB,110N13630,MD,SOUTHBOUND,1.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.767100,5523.052600,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_SB,110N13630,PM,SOUTHBOUND,1.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.158600,5561.289900,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_WB,110-13612,AM,WESTBOUND,13.000000,3.000000,31.500000,2.500000,3.000000,3.000000,3.501660,2.585348,1819.846700,8.000000,0.000000,0.000000,,,,,,,,0.501660,,True
VA237_WB,110-13612,MD,WESTBOUND,13.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.818043,3261.567325,8.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110-13612,PM,WESTBOUND,13.000000,4.000000,31.500000,3.500000,4.000000,4.000000,15.973493,4.162154,3414.048204,8.000000,0.000000,0.000000,1.000000,24.000000,5.513648,13232.754231,4.000000,2400.000000,20.000000,11.973493,1.351494,True
VA237_WB,110-13613,AM,WESTBOUND,11.000000,3.000000,31.500000,2.750000,3.000000,3.000000,0.000000,1.863618,1601.511603,3.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_WB,110-13613,MD,WESTBOUND,11.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.867454,2900.243784,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110-13613,PM,WESTBOUND,11.000000,4.000000,31.500000,4.000000,4.000000,4.000000,26.069874,5.984859,3590.934180,3.000000,0.000000,0.000000,1.000000,24.000000,5.744036,13785.687108,4.000000,2400.000000,20.000000,22.069874,-0.240823,True
VA237_WB,110-13614,AM,WESTBOUND,9.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,2.185077,1526.833171,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_WB,110-13614,MD,WESTBOUND,9.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.643329,2655.865688,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110-13614,PM,WESTBOUND,9.000000,4.000000,31.500000,3.500000,4.000000,4.000000,22.735689,5.247565,3148.537273,4.000000,0.000000,0.000000,1.000000,24.000000,5.671859,13612.461623,4.000000,2400.000000,20.000000,18.735689,0.424294,True
VA237_WB,110-18838,AM,WESTBOUND,7.000000,3.000000,31.500000,3.000000,3.000000,3.000000,11.043983,3.442191,4130.601091,3.000000,0.000000,0.000000,1.000000,24.000000,6.884584,12392.251656,3.000000,1800.000000,21.000000,8.043983,3.442393,True
VA237_WB,110-18838,MD,WESTBOUND,7.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.839377,5128.060505,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110-18838,PM,WESTBOUND,7.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,3.298886,4377.485119,3.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_WB,110-18839,AM,WESTBOUND,6.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,2.173163,3826.362875,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_WB,110-18839,MD,WESTBOUND,6.000000,6.000000,31.500000,6.000000,6.000000,6.000000,22.117296,3.160213,3844.685808,2.000000,0.000000,0.000000,1.000000,24.000000,3.506888,10520.663133,6.000000,3000.000000,18.000000,16.117296,0.346675,True
VA237_WB,110-18839,PM,WESTBOUND,6.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,3.065571,6068.667179,2.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_WB,110-18840,AM,WESTBOUND,4.000000,3.000000,31.500000,3.000000,3.000000,3.000000,14.366418,4.071193,4071.192100,3.000000,0.000000,0.000000,1.000000,24.000000,6.859685,10289.527793,3.000000,1500.000000,21.000000,11.366418,2.788492,True
VA237_WB,110-18840,MD,WESTBOUND,4.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.989007,5784.401253,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110-18840,PM,WESTBOUND,4.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,3.956160,5470.741627,3.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_WB,110-18841,AM,WESTBOUND,2.000000,3.000000,31.500000,3.000000,3.000000,3.000000,3.303768,2.166175,5357.276978,3.000000,0.000000,0.000000,,,,,,,,0.303768,,True
VA237_WB,110-18841,MD,WESTBOUND,2.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.970991,6990.844281,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110-18841,PM,WESTBOUND,2.000000,4.000000,31.500000,4.000000,4.000000,4.000000,9.757052,2.941141,5982.298028,3.000000,0.000000,0.000000,,,,,,,,5.757052,,True
VA237_WB,110-51887,AM,WESTBOUND,13.500000,3.000000,31.500000,3.000000,3.000000,3.000000,17.378611,5.320200,3192.117100,1.000000,0.000000,0.000000,1.000000,24.000000,7.182344,12928.219685,3.000000,1800.000000,21.000000,14.378611,1.862144,True
VA237_WB,110-51887,MD,WESTBOUND,13.500000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.795500,6463.953900,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110-51887,PM,WESTBOUND,13.500000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,2.241400,5379.306100,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_WB,110N13614,AM,WESTBOUND,10.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.957300,1723.116600,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_WB,110N13614,MD,WESTBOUND,10.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.932100,3355.632200,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110N13614,PM,WESTBOUND,10.000000,4.000000,31.500000,4.000000,4.000000,4.000000,28.011300,6.412800,3847.690800,1.000000,0.000000,0.000000,1.000000,24.000000,5.508023,13219.255719,4.000000,2400.000000,20.000000,24.011300,-0.904777,True
VA237_WB,110N13615,AM,WESTBOUND,8.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.869400,1564.909300,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_WB,110N13615,MD,WESTBOUND,8.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.768000,2764.749200,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110N13615,PM,WESTBOUND,8.000000,4.000000,31.500000,4.000000,4.000000,4.000000,23.537961,5.425500,3255.281000,1.000000,0.000000,0.000000,1.000000,24.000000,5.479329,13150.390642,4.000000,2400.000000,20.000000,19.537961,0.053829,True
VA237_WB,110N18838,AM,WESTBOUND,8.000000,3.000000,31.500000,3.000000,3.000000,3.000000,18.054152,5.518700,6622.389500,1.000000,0.000000,0.000000,1.000000,24.000000,7.178795,12921.830837,3.000000,1800.000000,21.000000,15.054152,1.660095,True
VA237_WB,110N18838,MD,WESTBOUND,8.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.370600,9868.365600,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110N18838,PM,WESTBOUND,8.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,0.660600,3170.731400,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_WB,110N18840,AM,WESTBOUND,5.000000,3.000000,31.500000,2.500000,3.000000,3.000000,0.000000,1.256500,3769.475500,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_WB,110N18840,MD,WESTBOUND,5.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.665300,3991.990600,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110N18840,PM,WESTBOUND,5.000000,4.000000,31.500000,4.000000,4.000000,4.000000,24.852303,5.264600,5264.573600,1.000000,0.000000,0.000000,1.000000,24.000000,5.005482,10010.964324,4.000000,2000.000000,20.000000,20.852303,-0.259118,True
VA237_WB,110N18841,AM,WESTBOUND,3.000000,3.000000,31.500000,3.000000,3.000000,3.000000,15.102938,4.649300,5579.174400,1.000000,0.000000,0.000000,1.000000,24.000000,6.684101,12031.381983,3.000000,1800.000000,21.000000,12.102938,2.034801,True
VA237_WB,110N18841,MD,WESTBOUND,3.000000,6.000000,31.500000,5.500000,6.000000,6.000000,0.000000,1.023100,7366.053500,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110N18841,PM,WESTBOUND,3.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.393000,6686.461700,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA237_WB,110N18842,AM,WESTBOUND,1.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.470900,5295.145700,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA237_WB,110N18842,MD,WESTBOUND,1.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.956400,6885.785700,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA237_WB,110N18842,PM,WESTBOUND,1.000000,4.000000,31.500000,4.000000,4.000000,4.000000,20.815044,4.820900,5785.132200,1.000000,0.000000,0.000000,1.000000,24.000000,5.532892,13278.941120,4.000000,2400.000000,20.000000,16.815044,0.711992,True
VA244_EB,110+10943,AM,EASTBOUND,3.000000,3.000000,31.500000,1.250000,1.500000,0.000000,0.000000,1.721699,7738.011160,3.000000,1.500000,1.500000,,,,,,,,0.000000,,False
VA244_EB,110+10943,MD,EASTBOUND,3.000000,6.000000,31.500000,4.500000,6.000000,0.000000,0.000000,1.372342,8276.110638,3.000000,6.000000,6.000000,,,,,,,,0.000000,,False
VA244_EB,110+10943,PM,EASTBOUND,3.000000,4.000000,31.500000,3.500000,4.000000,0.000000,0.000000,1.967352,9478.370609,3.000000,4.000000,4.000000,,,,,,,,0.000000,,False
VA244_EB,110+10944,AM,EASTBOUND,4.000000,3.000000,31.500000,2.750000,2.500000,0.750000,0.000000,3.699168,8802.877656,9.000000,1.750000,1.750000,,,,,,,,-0.750000,,False
VA244_EB,110+10944,MD,EASTBOUND,4.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.532034,8744.579412,9.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110+10944,PM,EASTBOUND,4.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,4.000624,9249.250163,9.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_EB,110+10945,AM,EASTBOUND,6.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.521211,7301.865789,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10945,MD,EASTBOUND,6.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.647867,6219.911556,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110+10945,PM,EASTBOUND,6.000000,4.000000,31.500000,4.000000,4.000000,4.000000,17.617055,4.075789,6521.210700,2.000000,0.000000,0.000000,1.000000,24.000000,5.743813,18380.202547,4.000000,3200.000000,20.000000,13.617055,1.668024,True
VA244_EB,110+10946,AM,EASTBOUND,7.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,3.716906,6863.153599,5.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10946,MD,EASTBOUND,7.000000,6.000000,31.500000,5.000000,6.000000,6.000000,0.000000,3.378635,6450.771394,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110+10946,PM,EASTBOUND,7.000000,4.000000,31.500000,4.000000,4.000000,4.000000,18.223148,4.212880,6740.649936,5.000000,0.000000,0.000000,1.000000,24.000000,5.558521,17787.265923,4.000000,3200.000000,20.000000,14.223148,1.345641,True
VA244_EB,110+10947,AM,EASTBOUND,8.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,3.337357,6574.826761,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10947,MD,EASTBOUND,8.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.658006,5529.999790,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110+10947,PM,EASTBOUND,8.000000,4.000000,31.500000,4.000000,4.000000,4.000000,14.505918,3.368690,5389.924076,4.000000,0.000000,0.000000,1.000000,24.000000,5.600814,17922.604359,4.000000,3200.000000,20.000000,10.505918,2.232124,True
VA244_EB,110+10948,AM,EASTBOUND,10.000000,3.000000,31.500000,2.000000,3.000000,3.000000,0.000000,2.418421,5418.998113,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10948,MD,EASTBOUND,10.000000,6.000000,31.500000,6.000000,6.000000,6.000000,12.483327,2.061147,4344.673872,4.000000,0.000000,0.000000,1.000000,23.750000,3.653745,17537.974544,6.000000,4800.000000,17.750000,6.483327,1.592598,True
VA244_EB,110+10948,PM,EASTBOUND,10.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,2.002730,4740.506508,4.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_EB,110+10949,AM,EASTBOUND,12.000000,3.000000,31.500000,2.500000,3.000000,3.000000,0.000000,1.971921,5761.509600,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10949,MD,EASTBOUND,12.000000,6.000000,31.500000,6.000000,6.000000,6.000000,22.160386,3.393300,5429.334800,2.000000,0.000000,0.000000,1.000000,24.000000,3.431061,16469.091218,6.000000,4800.000000,18.000000,16.160386,0.037761,True
VA244_EB,110+10949,PM,EASTBOUND,12.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.654486,5390.621400,2.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_EB,110+10950,AM,EASTBOUND,13.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,2.853433,5682.026188,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10950,MD,EASTBOUND,13.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.693499,5586.799028,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110+10950,PM,EASTBOUND,13.000000,4.000000,31.500000,4.000000,4.000000,4.000000,13.670624,3.177870,5084.588586,4.000000,0.000000,0.000000,1.000000,24.000000,4.946607,15829.140935,4.000000,3200.000000,20.000000,9.670624,1.768737,True
VA244_EB,110+10951,AM,EASTBOUND,15.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.540528,4094.151543,3.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10951,MD,EASTBOUND,15.000000,6.000000,31.500000,6.000000,6.000000,6.000000,10.381571,1.722085,3576.278367,3.000000,0.000000,0.000000,1.000000,24.000000,3.677883,17653.837357,6.000000,4800.000000,18.000000,4.381571,1.955798,True
VA244_EB,110+10951,PM,EASTBOUND,15.000000,4.000000,31.500000,4.000000,4.000000,4.000000,3.544848,2.345085,4981.704487,3.000000,0.000000,0.000000,,,,,,,,-0.455152,,True
VA244_EB,110+10952,AM,EASTBOUND,17.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.109800,3995.152300,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110+10952,MD,EASTBOUND,17.000000,6.000000,31.500000,6.000000,6.000000,6.000000,18.420887,2.835700,3402.793800,1.000000,0.000000,0.000000,1.000000,24.000000,3.740563,13466.027119,6.000000,3600.000000,18.000000,12.420887,0.904863,True
VA244_EB,110+10952,PM,EASTBOUND,17.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.020600,4898.738300,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_EB,110+13705,AM,EASTBOUND,1.500000,3.000000,31.500000,2.500000,3.000000,0.000000,0.000000,3.130518,7361.792967,3.000000,3.000000,3.000000,,,,,,,,0.000000,,False
VA244_EB,110+13705,MD,EASTBOUND,1.500000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.150676,7050.159464,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110+13705,PM,EASTBOUND,1.500000,4.000000,31.500000,4.000000,4.000000,2.500000,8.626241,4.555920,8747.356496,3.000000,1.500000,1.500000,1.000000,24.000000,5.644484,21674.816707,4.000000,3840.000000,20.000000,6.126241,1.088564,False
VA244_EB,110+13706,AM,EASTBOUND,2.000000,3.000000,31.500000,0.000000,0.000000,0.000000,0.000000,2.023559,7964.965947,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA244_EB,110+13706,MD,EASTBOUND,2.000000,6.000000,31.500000,0.000000,0.000000,0.000000,0.000000,1.637675,8075.612978,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA244_EB,110+13706,PM,EASTBOUND,2.000000,4.000000,31.500000,0.000000,0.000000,0.000000,0.000000,2.231791,9443.631027,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA244_EB,110P10944,AM,EASTBOUND,5.000000,3.000000,31.500000,2.000000,2.250000,1.750000,0.000000,1.526600,7327.813900,1.000000,0.500000,0.500000,,,,,,,,-1.750000,,False
VA244_EB,110P10944,MD,EASTBOUND,5.000000,6.000000,31.500000,5.500000,6.000000,6.000000,0.000000,0.657700,6314.294000,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110P10944,PM,EASTBOUND,5.000000,4.000000,31.500000,4.000000,4.000000,4.000000,17.608680,4.073900,6518.171200,1.000000,0.000000,0.000000,1.000000,17.250000,4.181168,13379.736522,4.000000,3200.000000,13.250000,13.608680,0.107268,True
VA244_EB,110P10947,AM,EASTBOUND,9.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.128600,5417.268700,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110P10947,MD,EASTBOUND,9.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.462300,4438.548700,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110P10947,PM,EASTBOUND,9.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,0.753800,4824.064300,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_EB,110P10948,AM,EASTBOUND,11.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.200300,5761.509600,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110P10948,MD,EASTBOUND,11.000000,6.000000,31.500000,6.000000,6.000000,6.000000,22.160386,3.393300,5429.334800,1.000000,0.000000,0.000000,1.000000,24.000000,3.588836,17226.414738,6.000000,4800.000000,18.000000,16.160386,0.195536,True
VA244_EB,110P10948,PM,EASTBOUND,11.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,0.842300,5390.621400,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_EB,110P10950,AM,EASTBOUND,14.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.877900,4213.867900,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110P10950,MD,EASTBOUND,14.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.393300,3776.126600,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_EB,110P10950,PM,EASTBOUND,14.000000,4.000000,31.500000,4.000000,4.000000,4.000000,13.588585,3.159800,5055.610100,1.000000,0.000000,0.000000,1.000000,24.000000,5.125289,16400.925483,4.000000,3200.000000,20.000000,9.588585,1.965489,True
VA244_EB,110P10952,AM,EASTBOUND,18.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,2.088610,4442.881790,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110P10952,MD,EASTBOUND,18.000000,6.000000,31.500000,6.000000,6.000000,6.000000,22.754769,3.471030,4165.225310,2.000000,0.000000,0.000000,1.000000,24.000000,3.497647,12591.530039,6.000000,3600.000000,18.000000,16.754769,0.026617,True
VA244_EB,110P10952,PM,EASTBOUND,18.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,2.220860,5388.661780,2.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_EB,110P18847,AM,EASTBOUND,1.500000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.574500,6613.047200,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_EB,110P18847,MD,EASTBOUND,1.500000,6.000000,31.500000,5.000000,6.000000,6.000000,23.181926,3.662900,5128.012000,1.000000,0.000000,0.000000,1.000000,24.000000,3.904188,16397.589928,6.000000,4200.000000,18.000000,17.181926,0.241288,True
VA244_EB,110P18847,PM,EASTBOUND,1.500000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.226500,6868.132300,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_WB,110-10943,AM,WESTBOUND,14.000000,3.000000,31.500000,3.000000,3.000000,0.000000,0.000000,1.810131,4092.430818,6.000000,3.000000,3.000000,,,,,,,,0.000000,,False
VA244_WB,110-10943,MD,WESTBOUND,14.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,4.309974,9640.330147,6.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10943,PM,WESTBOUND,14.000000,4.000000,31.500000,4.000000,4.000000,3.500000,38.317815,8.911756,15654.384035,6.000000,0.500000,0.500000,1.000000,18.750000,4.576015,14643.246823,4.000000,3200.000000,14.750000,34.817815,-4.335741,False
VA244_WB,110-10944,AM,WESTBOUND,12.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.782937,2656.503446,3.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_WB,110-10944,MD,WESTBOUND,12.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.188191,5812.965994,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10944,PM,WESTBOUND,12.000000,4.000000,31.500000,4.000000,4.000000,4.000000,29.629359,6.785511,10856.820554,3.000000,0.000000,0.000000,1.000000,24.000000,5.807400,18583.680940,4.000000,3200.000000,20.000000,25.629359,-0.978111,True
VA244_WB,110-10945,AM,WESTBOUND,11.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.474736,2805.570248,5.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_WB,110-10945,MD,WESTBOUND,11.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.007656,6078.933008,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10945,PM,WESTBOUND,11.000000,4.000000,31.500000,3.500000,4.000000,4.000000,0.000000,5.052962,10038.861286,5.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_WB,110-10946,AM,WESTBOUND,10.000000,3.000000,31.500000,2.500000,3.000000,3.000000,0.000000,1.225790,2400.511963,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_WB,110-10946,MD,WESTBOUND,10.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.663441,5553.019882,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10946,PM,WESTBOUND,10.000000,4.000000,31.500000,4.000000,4.000000,4.000000,21.547439,5.669637,9071.395724,4.000000,0.000000,0.000000,1.000000,24.000000,5.549191,17757.410390,4.000000,3200.000000,20.000000,17.547439,-0.120446,True
VA244_WB,110-10947,AM,WESTBOUND,8.000000,3.000000,31.500000,3.000000,3.000000,3.000000,1.207145,1.195625,2113.822783,4.000000,0.000000,0.000000,,,,,,,,-1.792855,,True
VA244_WB,110-10947,MD,WESTBOUND,8.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.709758,4278.396113,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10947,PM,WESTBOUND,8.000000,4.000000,31.500000,4.000000,4.000000,4.000000,14.365335,3.647657,7432.557694,4.000000,0.000000,0.000000,1.000000,24.000000,5.499673,17598.953448,4.000000,3200.000000,20.000000,10.365335,1.852016,True
VA244_WB,110-10948,AM,WESTBOUND,6.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.929496,2715.616100,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_WB,110-10948,MD,WESTBOUND,6.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.503182,5534.905900,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10948,PM,WESTBOUND,6.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,2.513043,8187.871300,2.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_WB,110-10949,AM,WESTBOUND,5.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.128780,2203.699691,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_WB,110-10949,MD,WESTBOUND,5.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.492177,5150.245745,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10949,PM,WESTBOUND,5.000000,4.000000,31.500000,4.000000,4.000000,4.000000,21.647460,4.987730,7980.353797,4.000000,0.000000,0.000000,1.000000,24.000000,4.861425,15556.560637,4.000000,3200.000000,20.000000,17.647460,-0.126305,True
VA244_WB,110-10950,AM,WESTBOUND,3.000000,3.000000,31.500000,2.000000,3.000000,3.000000,0.000000,0.774482,1305.389743,3.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA244_WB,110-10950,MD,WESTBOUND,3.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.987389,3541.590270,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA244_WB,110-10950,PM,WESTBOUND,3.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,3.157027,5469.894591,3.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA244_WB,110-10951,AM,WESTBOUND,2.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.910045,1406.960864,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
