corridor,tmc_code,selection_position,period,road_order,gmns_link_count,gmns_link_ids,taplite_period_volume,taplite_period_doc,taplite_period_p_hours,cube_period_volume,cube_period_doc,cube_period_p_hours,model_speed_min_mph,model_speed_max_mph,model_speed_unique_value_count,cube_speed_min_mph,cube_speed_max_mph,cube_speed_unique_value_count
VA607_SB,110-58076,behavior_diverse_2_of_5,AM,4.000000,2.000000,38090;38086,1383.030800,0.384200,0.000000,1045.997070,0.290555,0.866467,27.676333,36.061667,12,25.513115,36.077192,12
VA607_SB,110-58076,behavior_diverse_2_of_5,MD,4.000000,2.000000,38090;38086,3073.839900,2.561500,15.861920,2795.718260,2.329765,14.412298,18.421667,27.641333,24,18.779079,27.641322,24
VA607_SB,110-58076,behavior_diverse_2_of_5,PM,4.000000,2.000000,38090;38086,2674.484700,0.557200,0.000000,1943.906250,0.404980,1.625736,26.269333,29.112667,16,23.861729,30.477662,16
VA607_SB,110-58074,behavior_diverse_3_of_5,AM,8.000000,2.000000,36098;36708,1095.311570,0.278006,0.000000,1333.459820,0.335585,1.003889,37.241333,39.385667,12,29.265003,39.482093,12
VA607_SB,110-58074,behavior_diverse_3_of_5,MD,8.000000,2.000000,36098;36708,2957.945814,0.378497,0.000000,2984.522954,0.375885,2.258733,36.457667,37.232000,24,27.935630,37.642779,24
VA607_SB,110-58074,behavior_diverse_3_of_5,PM,8.000000,2.000000,36098;36708,2487.803552,0.480599,0.000000,2170.833083,0.414961,1.657853,36.461333,38.400000,16,27.954351,38.520118,16
VA607_SB,110-58073,behavior_diverse_4_of_5,AM,10.000000,3.000000,36301;38141;37383,2262.239597,0.418954,0.000000,2050.230799,0.379672,1.137178,41.934000,42.609000,12,25.379210,42.497621,12
VA607_SB,110-58073,behavior_diverse_4_of_5,MD,10.000000,3.000000,36301;38141;37383,6508.271666,0.602610,0.000000,5593.092049,0.517879,3.154331,41.004000,41.930333,24,23.131199,41.904465,24
VA607_SB,110-58073,behavior_diverse_4_of_5,PM,10.000000,3.000000,36301;38141;37383,6137.024690,0.852380,0.000000,4514.844846,0.627062,2.533091,41.009667,44.066333,16,23.189278,43.977365,16
VA607_SB,110-58069,corridor_end,AM,17.000000,2.000000,36297;38032,2174.850900,0.424476,0.000000,1964.710940,0.383464,1.159571,37.706333,44.343667,12,31.775931,44.389231,12
VA607_SB,110-58069,corridor_end,MD,17.000000,2.000000,36297;38032,5315.121200,0.518686,0.000000,4648.964840,0.453682,2.741462,37.035000,37.679000,24,31.491291,39.366943,24
VA607_SB,110-58069,corridor_end,PM,17.000000,2.000000,36297;38032,4211.174700,0.616470,0.000000,3621.063480,0.530057,2.123652,37.035667,37.800333,16,31.338152,38.652459,16
VA608_NB,110P18849,corridor_start,AM,1.000000,1.000000,29769,2902.480500,0.537500,0.000000,2378.072510,0.440384,1.321152,25.106333,29.068000,12,25.317124,32.798913,12
VA608_NB,110P18849,corridor_start,MD,1.000000,1.000000,29769,4774.918600,0.442100,0.000000,3533.828610,0.327206,1.942124,22.020000,25.088000,24,22.087360,33.878249,24
VA608_NB,110P18849,corridor_start,PM,1.000000,1.000000,29769,1462.946900,0.812700,3.274117,2503.865230,1.391036,5.702341,23.508333,26.490333,16,22.868253,24.568159,16
VA608_NB,110+18855,behavior_diverse_2_of_5,AM,9.000000,4.000000,32129;35633;30780;33288,3752.972880,0.725920,0.000000,3072.987663,0.593975,1.777867,39.447000,42.922333,12,30.086529,42.934399,12
VA608_NB,110+18855,behavior_diverse_2_of_5,MD,9.000000,4.000000,32129;35633;30780;33288,6560.514254,0.634408,0.000000,5083.706311,0.491322,2.972545,39.057000,39.433000,24,29.566940,39.683851,24
VA608_NB,110+18855,behavior_diverse_2_of_5,PM,9.000000,4.000000,32129;35633;30780;33288,5288.565481,0.767550,0.000000,4023.673752,0.583521,2.363115,39.059333,40.343333,16,29.271539,40.365960,16
VA608_NB,110+18856,behavior_diverse_3_of_5,AM,11.000000,1.000000,32098,3941.168900,0.771700,2.344659,3288.927490,0.643970,1.952558,30.125667,41.417000,12,30.185183,41.534035,12
VA608_NB,110+18856,behavior_diverse_3_of_5,MD,11.000000,1.000000,32098,6555.170300,0.607000,0.000000,5158.513180,0.477640,2.891678,30.076333,33.640667,24,30.131885,37.304590,24
VA608_NB,110+18856,behavior_diverse_3_of_5,PM,11.000000,1.000000,32098,5367.514700,0.745500,0.000000,4137.349610,0.574632,2.332959,33.649333,36.014000,16,30.428482,37.221611,16
VA608_NB,110+18858,behavior_diverse_4_of_5,AM,15.000000,2.000000,32172;33234,2322.699635,1.108747,0.000000,1826.361910,0.872846,2.637201,27.177667,34.653333,12,25.415095,34.658459,12
VA608_NB,110+18858,behavior_diverse_4_of_5,MD,15.000000,2.000000,32172;33234,5236.966947,1.254076,0.000000,3821.837806,0.917210,5.617453,27.148667,27.884667,24,23.499550,28.121075,24
VA608_NB,110+18858,behavior_diverse_4_of_5,PM,15.000000,2.000000,32172;33234,4272.485182,6.160600,25.678332,2395.213552,3.483396,14.399764,18.353813,27.988658,16,20.538083,28.115464,16
VA608_NB,110+18860,corridor_end,AM,18.000000,1.000000,30839,1508.538000,0.628600,0.000000,985.875850,0.410782,1.221322,27.307667,33.567667,12,27.476090,34.969624,12
VA608_NB,110+18860,corridor_end,MD,18.000000,1.000000,30839,2984.717700,0.621800,0.000000,1917.324710,0.399443,2.401953,27.284333,28.741333,24,27.024328,33.367456,24
VA608_NB,110+18860,corridor_end,PM,18.000000,1.000000,30839,1832.718400,2.290900,9.388233,1162.835210,1.453544,5.913295,23.472000,28.521000,16,24.885619,28.701892,16
VA608_SB,110-18859,corridor_start,AM,2.000000,1.000000,30820,1739.718300,0.724900,0.000000,513.244450,0.213852,0.627273,28.918667,35.716333,12,29.066853,37.504019,12
VA608_SB,110-18859,corridor_start,MD,2.000000,1.000000,30820,3024.884200,0.471800,2.848541,1773.888550,0.276653,1.648480,29.285667,35.083333,24,27.520587,29.273743,24
VA608_SB,110-18859,corridor_start,PM,2.000000,1.000000,30820,3008.813000,3.761000,15.536205,1464.970830,1.831214,7.477444,21.645333,29.264000,16,24.195441,29.269167,16
VA608_SB,110-18854,behavior_diverse_2_of_5,AM,11.000000,3.000000,32099;33287;30782,2746.785568,0.533415,0.000000,2199.479988,0.426472,1.250448,38.734667,44.347333,12,30.940196,44.354389,12
VA608_SB,110-18854,behavior_diverse_2_of_5,MD,11.000000,3.000000,32099;33287;30782,6644.756450,0.644689,0.000000,5188.319543,0.503000,3.043854,36.861667,38.710333,24,29.401178,39.015409,24
VA608_SB,110-18854,behavior_diverse_2_of_5,PM,11.000000,3.000000,32099;33287;30782,5806.707103,0.844872,0.000000,5240.453486,0.762051,3.096972,36.863333,38.311667,16,28.495056,38.322862,16
VA608_SB,110-18851,behavior_diverse_3_of_5,AM,15.000000,3.000000,30798;35628;30805,1926.665298,0.356798,0.000000,1405.007079,0.260186,0.770327,27.937000,33.040667,12,28.106288,36.176497,12
VA608_SB,110-18851,behavior_diverse_3_of_5,MD,15.000000,3.000000,30798;35628;30805,6340.370885,0.587075,0.000000,3809.186044,0.352702,2.102147,25.670667,27.915000,24,25.724095,33.394877,24
VA608_SB,110-18851,behavior_diverse_3_of_5,PM,15.000000,3.000000,30798;35628;30805,4403.708685,2.446507,10.226443,3701.214087,2.056230,8.549181,21.799662,26.058650,16,22.751717,26.090822,16
VA608_SB,110-18850,behavior_diverse_4_of_5,AM,17.000000,2.000000,31202;35570,1559.484040,0.288774,0.000000,1131.906524,0.209612,0.617101,32.164333,34.036333,12,30.753967,37.105604,12
VA608_SB,110-18850,behavior_diverse_4_of_5,MD,17.000000,2.000000,31202;35570,3677.694791,0.340525,0.000000,2836.028624,0.262595,1.548833,30.513667,32.155333,24,28.614207,36.098091,24
VA608_SB,110-18850,behavior_diverse_4_of_5,PM,17.000000,2.000000,31202;35570,4364.539970,0.606186,0.000000,3221.179407,0.447386,1.768380,30.516333,32.440667,16,28.143228,33.963885,16
VA608_SB,110N18849,corridor_end,AM,19.000000,1.000000,30882,1580.658700,0.292700,0.000000,1141.472410,0.211384,0.622095,10.202000,11.681333,12,10.623982,33.704453,12
VA608_SB,110N18849,corridor_end,MD,19.000000,1.000000,30882,3893.248400,0.360500,0.000000,3126.187010,0.289462,1.711364,10.084667,11.685333,24,10.200585,32.263815,24
VA608_SB,110N18849,corridor_end,PM,19.000000,1.000000,30882,4928.590300,0.684500,0.000000,3244.625730,0.450642,1.780965,10.085667,11.227333,16,10.327831,28.133295,16
VA610_NB,110+56068,all_1_of_2,AM,2.000000,3.000000,29518;35326;35331,124.019379,0.051682,0.000000,252.512694,0.105214,0.315576,35.235667,39.112667,12,33.510794,39.274099,12
VA610_NB,110+56068,all_1_of_2,MD,2.000000,3.000000,29518;35326;35331,132.470758,0.027587,0.000000,109.695382,0.022853,0.134570,35.222000,36.991333,24,35.238254,39.672545,24
VA610_NB,110+56068,all_1_of_2,PM,2.000000,3.000000,29518;35326;35331,128.324837,0.040061,0.000000,130.235474,0.040699,0.142778,36.995333,38.271667,16,36.155377,39.502354,16
VA610_NB,110+56069,all_2_of_2,AM,3.000000,2.000000,29515;29556,372.228908,0.155057,0.000000,167.742671,0.069893,0.209312,32.695667,38.374333,12,32.790208,39.195321,12
VA610_NB,110+56069,all_2_of_2,MD,3.000000,2.000000,29515;29556,297.383444,0.061950,0.000000,251.796749,0.052458,0.311275,32.676333,36.188667,24,32.700568,39.356690,24
VA610_NB,110+56069,all_2_of_2,PM,3.000000,2.000000,29515;29556,157.551072,0.049253,0.000000,147.678184,0.046149,0.162871,36.192333,36.312667,16,36.017147,39.291217,16
VA610_SB,110-56068,all_1_of_2,AM,2.000000,2.000000,29649;29555,54.931939,0.022890,0.000000,63.752404,0.026564,0.079188,34.353000,35.037667,12,34.440552,39.557253,12
VA610_SB,110-56068,all_1_of_2,MD,2.000000,2.000000,29649;29555,183.134815,0.038140,0.000000,239.550908,0.049906,0.295935,34.351333,35.461667,24,34.371054,39.354781,24
VA610_SB,110-56068,all_1_of_2,PM,2.000000,2.000000,29649;29555,493.106681,0.154106,0.000000,229.596205,0.071749,0.258523,34.829667,35.461333,16,34.849359,38.933491,16
VA610_SB,110-56067,all_2_of_2,AM,3.000000,3.000000,29517;35332;35325,49.380611,0.020579,0.000000,44.718682,0.018633,0.055459,33.487667,35.503667,12,33.573380,39.571121,12
VA610_SB,110-56067,all_2_of_2,MD,3.000000,3.000000,29517;35332;35325,117.605697,0.024498,0.000000,101.398185,0.021125,0.124315,35.513333,37.075667,24,35.528322,39.692082,24
VA610_SB,110-56067,all_2_of_2,PM,3.000000,3.000000,29517;35332;35325,495.448748,0.154831,0.000000,164.933930,0.051542,0.182392,35.877000,37.074667,16,35.911115,39.248452,16
VA611_NB,110+10079,corridor_start,AM,1.000000,2.000000,29320;35036,3767.354946,0.896997,0.000000,2671.431318,0.636055,1.926978,34.632667,37.293667,12,31.292784,37.739069,12
VA611_NB,110+11465,behavior_diverse_2_of_5,AM,1.000000,2.000000,48791;35799,960.905509,0.355864,0.000000,945.057865,0.350021,1.062670,41.219000,43.701000,12,36.283393,46.067313,12
VA611_NB,110+10079,corridor_start,MD,1.000000,2.000000,29320;35036,5362.348735,0.638366,0.000000,2031.802043,0.241881,1.425724,34.195333,34.621667,24,33.226456,41.530989,24
VA611_NB,110+11465,behavior_diverse_2_of_5,MD,1.000000,2.000000,48791;35799,1826.001700,0.338136,0.000000,900.809285,0.166817,0.994148,42.603667,43.709667,24,38.117367,49.082981,24
VA611_NB,110+10079,corridor_start,PM,1.000000,2.000000,29320;35036,4675.840557,0.834949,0.000000,2053.369134,0.366673,1.455030,34.200333,36.739667,16,32.449251,39.808331,16
VA611_NB,110+11465,behavior_diverse_2_of_5,PM,1.000000,2.000000,48791;35799,1105.070273,0.306955,0.000000,2255.139339,0.626428,2.563959,42.604333,43.241333,16,34.260846,43.518796,16
VA611_NB,110P10079,behavior_diverse_3_of_5,AM,2.000000,1.000000,32178,3870.825900,0.921600,0.000000,2741.542720,0.652748,1.978554,29.179333,31.103333,12,29.389729,33.850700,12
VA611_NB,110P10079,behavior_diverse_3_of_5,MD,2.000000,1.000000,32178,5551.273100,0.660900,0.000000,2229.961180,0.265472,1.568516,27.553667,29.170333,24,27.624728,40.116749,24
VA611_NB,110P10079,behavior_diverse_3_of_5,PM,2.000000,1.000000,32178,4806.514400,3.433200,14.341981,2206.690190,1.576207,6.467641,23.253000,27.936333,16,27.508973,27.944532,16
VA611_NB,110+10096,behavior_diverse_4_of_5,AM,6.000000,2.000000,35016;35013,1514.704019,0.631148,0.000000,1357.106862,0.565461,1.692383,30.783333,32.333667,12,28.009985,33.104595,12
VA611_NB,110+10096,behavior_diverse_4_of_5,MD,6.000000,2.000000,35016;35013,378.836616,0.078948,0.000000,162.528876,0.033860,0.191506,30.553333,30.777000,24,30.590255,39.326804,24
VA611_NB,110+10096,behavior_diverse_4_of_5,PM,6.000000,2.000000,35016;35013,778.130239,0.243152,0.000000,152.292247,0.047591,0.183254,30.553333,30.739667,16,30.630876,39.191171,16
VA611_NB,110+10084,corridor_end,AM,10.000000,8.000000,32221;29242;34831;34412;29187;34410;32335;34828,2323.766249,0.771676,0.000000,1966.578713,0.630349,1.916474,27.226000,35.771000,12,27.393751,36.081373,12
VA611_NB,110+10084,corridor_end,MD,10.000000,8.000000,32221;29242;34831;34412;29187;34410;32335;34828,3551.482096,0.579922,0.000000,2526.967505,0.413771,2.486429,27.193000,28.102333,24,27.250520,34.398494,24
VA611_NB,110+10084,corridor_end,PM,10.000000,8.000000,32221;29242;34831;34412;29187;34410;32335;34828,3366.845326,3.068113,12.875721,2796.965920,2.682713,11.200968,21.918409,28.715098,16,22.836431,28.714574,16
VA611_SB,110-10083,corridor_start,AM,1.000000,8.000000,29184;34829;32334;34409;29188;34413;34830;29240,1589.923961,0.532930,0.000000,1572.241148,0.524071,1.587071,30.553000,38.917333,12,29.294942,39.066921,12
VA611_SB,110-10083,corridor_start,MD,1.000000,8.000000,29184;34829;32334;34409;29188;34413;34830;29240,3525.701422,0.578303,0.000000,2834.778187,0.468042,2.821652,30.135333,30.519333,24,29.181577,34.437038,24
VA611_SB,110-10083,corridor_start,PM,1.000000,8.000000,29184;34829;32334;34409;29188;34413;34830;29240,4059.316674,4.037499,17.062520,3273.678412,3.123729,13.107236,20.191324,30.133060,16,21.855680,30.132350,16
VA611_SB,110N10084,behavior_diverse_2_of_5,AM,1.500000,1.000000,31668,4766.079000,0.662000,0.000000,5363.525390,0.744934,2.265738,23.149000,34.399000,12,23.293174,34.484049,12
VA611_SB,110N10084,behavior_diverse_2_of_5,MD,1.500000,1.000000,31668,12129.953900,0.842400,0.000000,10636.440430,0.738642,4.499964,22.836333,23.104000,24,22.896803,26.760846,24
VA611_SB,110N10084,behavior_diverse_2_of_5,PM,1.500000,1.000000,31668,11640.988600,1.212600,0.000000,11647.414060,1.213272,4.951597,22.841333,25.277667,16,22.893954,26.105757,16
VA611_SB,110-10094,behavior_diverse_3_of_5,AM,4.000000,3.000000,35017;35021;35024,54.933886,0.022881,0.000000,55.719968,0.023217,0.043942,28.343000,29.300333,12,28.507199,39.327850,12
VA611_SB,110-10094,behavior_diverse_3_of_5,MD,4.000000,3.000000,35017;35021;35024,142.101931,0.029602,0.000000,125.767802,0.026202,0.153399,27.867000,29.302667,24,27.913463,39.580971,24
VA611_SB,110-10094,behavior_diverse_3_of_5,PM,4.000000,3.000000,35017;35021;35024,531.986084,0.664975,2.686666,285.638558,0.357048,1.427187,26.956805,27.859746,16,27.754158,28.043660,16
VA611_SB,110-10080,behavior_diverse_4_of_5,AM,6.000000,3.000000,29269;29216;29458,1915.049175,0.542246,0.000000,1501.394202,0.435842,1.322657,32.336000,35.757000,12,31.872694,37.940326,12
VA611_SB,110-10080,behavior_diverse_4_of_5,MD,6.000000,3.000000,29269;29216;29458,3356.222714,0.477441,0.000000,2745.898364,0.402616,2.433817,26.441000,32.316667,24,26.509634,37.258912,24
VA611_SB,110-10080,behavior_diverse_4_of_5,PM,6.000000,3.000000,29269;29216;29458,4342.057332,0.915397,0.000000,2468.653861,0.534137,2.145268,26.446000,31.382000,16,26.569433,35.705707,16
VA611_SB,110-10079,corridor_end,AM,8.000000,5.000000,29265;29276;29296;34987;34989,1703.379305,0.405564,0.000000,1136.870832,0.270684,0.806412,41.128667,42.469333,12,33.880153,43.064902,12
VA611_SB,110-10079,corridor_end,MD,8.000000,5.000000,29265;29276;29296;34987;34989,3394.706486,0.404117,0.000000,2348.591102,0.279594,1.654854,39.527667,41.121667,24,32.934858,42.357305,24
VA611_SB,110-10079,corridor_end,PM,8.000000,5.000000,29265;29276;29296;34987;34989,4408.211283,0.787187,0.000000,2600.558341,0.464385,1.852929,39.528000,40.468000,16,31.874687,40.863580,16
VA612_EB,110+56062,all_1_of_3,AM,1.000000,2.000000,29546;3831,51.875033,0.000779,0.000000,41.233769,0.000623,0.000723,32.432333,33.982667,12,32.547867,39.759238,12
VA612_EB,110+56062,all_1_of_3,MD,1.000000,2.000000,29546;3831,143.962751,0.001091,0.000000,133.503022,0.001009,0.002235,30.932333,32.424667,24,30.966655,39.912192,24
VA612_EB,110+56062,all_1_of_3,PM,1.000000,2.000000,29546;3831,123.416031,0.005565,0.013130,125.833646,0.005707,0.013455,28.421667,30.926000,16,28.421806,30.925919,16
VA612_EB,110P56061,all_2_of_3,AM,2.000000,1.000000,35317,1189.669700,0.440600,0.000000,1388.063110,0.514097,1.576678,32.314333,32.993000,12,32.601070,39.304296,12
VA612_EB,110P56061,all_2_of_3,MD,2.000000,1.000000,35317,2716.883100,0.503100,0.000000,2944.492190,0.545276,3.315753,32.033333,32.311667,24,32.109476,38.693538,24
VA612_EB,110P56061,all_2_of_3,PM,2.000000,1.000000,35317,5526.667800,1.535200,0.000000,2592.316160,0.720088,2.953987,32.034333,32.609000,16,32.181895,35.761349,16
VA612_EB,110+56059,all_3_of_3,AM,4.000000,4.000000,38352;39852;38147;35322,4118.048743,3.469542,11.189069,3085.889360,2.599929,8.321200,23.621828,40.461983,12,25.760297,40.470904,12
VA612_EB,110+56059,all_3_of_3,MD,4.000000,4.000000,38352;39852;38147;35322,4534.538973,0.839728,0.000000,3948.811510,0.731261,4.468970,36.129333,36.775667,24,34.512673,38.244070,24
VA612_EB,110+56059,all_3_of_3,PM,4.000000,4.000000,38352;39852;38147;35322,3389.862902,0.941615,0.000000,3073.661824,0.853795,3.512195,36.704333,36.776000,16,33.133222,37.370697,16
VA612_WB,110-56058,all_1_of_2,AM,2.000000,4.000000,29538;35323;38148;39853,2006.854695,0.743277,0.000000,1759.354838,0.651613,2.010929,34.950667,37.920333,12,33.611384,39.604067,12
VA612_WB,110-56058,all_1_of_2,MD,2.000000,4.000000,29538;35323;38148;39853,4098.075183,0.758910,0.000000,3511.104299,0.650204,3.965669,32.158000,34.936000,24,32.228709,38.238953,24
VA612_WB,110-56058,all_1_of_2,PM,2.000000,4.000000,29538;35323;38148;39853,6850.524877,7.118985,30.311405,3740.652243,3.887245,16.389344,21.679914,32.131966,16,25.637283,32.145567,16
VA612_WB,110-56061,all_2_of_2,AM,5.000000,2.000000,35321;3829,90.319571,0.003787,0.005657,83.046505,0.003451,0.005124,30.011286,39.788160,12,30.011710,39.791136,12
VA612_WB,110-56061,all_2_of_2,MD,5.000000,2.000000,35321;3829,166.236045,0.001225,0.000000,137.754459,0.001041,0.002324,30.635333,31.893667,24,30.668843,39.893439,24
VA612_WB,110-56061,all_2_of_2,PM,5.000000,2.000000,35321;3829,98.918476,0.003926,0.008773,92.160390,0.003658,0.008098,30.004292,31.835851,16,30.004521,31.835712,16
VA613_NB,110P59111,corridor_start,AM,1.000000,1.000000,34980,2414.258700,1.724500,5.328606,1896.789180,1.354849,4.166526,25.132333,27.933000,12,25.592177,28.841718,12
VA613_NB,110P59111,corridor_start,MD,1.000000,1.000000,34980,4512.556700,0.537200,0.000000,3789.166500,0.451091,2.703442,22.322667,27.214000,24,22.405579,35.518237,24
VA613_NB,110P59111,corridor_start,PM,1.000000,1.000000,34980,4096.275500,0.731500,0.000000,4090.786380,0.730498,2.944904,23.495000,27.210667,16,23.657204,31.311728,16
VA613_NB,110+59112,behavior_diverse_2_of_5,AM,2.000000,5.000000,29035;29274;34935;34937;34931,2659.555920,0.683706,0.000000,2072.006521,0.533615,1.614106,30.580333,32.913667,12,30.339726,35.074848,12
VA613_NB,110+59112,behavior_diverse_2_of_5,MD,2.000000,5.000000,29035;29274;34935;34937;34931,4408.451180,0.566116,0.000000,3749.695048,0.483361,2.914096,30.038333,30.570667,24,29.748695,34.509567,24
VA613_NB,110+59112,behavior_diverse_2_of_5,PM,2.000000,5.000000,29035;29274;34935;34937;34931,3794.070421,2.905753,12.169385,3684.202988,2.815825,11.777053,22.774438,30.458357,16,22.987910,30.460580,16
VA613_NB,110P11027,behavior_diverse_3_of_5,AM,3.000000,1.000000,29921,6365.457500,1.263000,0.000000,6046.300290,1.199663,3.692199,26.538667,29.450333,12,26.645077,30.197500,12
VA613_NB,110P11027,behavior_diverse_3_of_5,MD,3.000000,1.000000,29921,9287.180800,0.921300,0.000000,8658.102540,0.858939,5.257035,24.997333,26.525333,24,25.051854,29.827308,24
VA613_NB,110P11027,behavior_diverse_3_of_5,PM,3.000000,1.000000,29921,8942.755600,5.323100,22.491170,7368.150390,4.385804,18.442316,20.433333,25.616000,16,21.765856,25.632826,16
VA613_NB,110+52245,behavior_diverse_4_of_5,AM,3.500000,3.000000,31676;35796;31670,6485.730477,1.542856,0.000000,4165.105592,0.985794,3.025084,20.214667,28.509000,12,20.383898,29.330467,12
VA613_NB,110+52245,behavior_diverse_4_of_5,MD,3.500000,3.000000,31676;35796;31670,9455.960613,1.122010,0.000000,8152.354743,0.968038,5.950755,20.182667,21.242333,24,20.241875,26.629530,24
